age,gender,daily_screen_time_min,social_media_time_min,negative_interactions_count,positive_interactions_count,sleep_hours,physical_activity_min,anxiety_level,stress_level,mood_level,mental_state
29,0,390,254,2,2,7.0,21,4,8,5,2
15,0,393,236,1,3,7.0,21,3,8,5,2
17,0,406,244,1,3,7.0,19,3,8,5,2
27,1,370,148,1,1,7.2,23,2,7,6,2
35,0,383,153,1,1,7.1,22,2,7,6,2
23,0,446,223,1,3,6.8,15,3,8,5,2
34,0,339,170,1,2,7.3,26,3,7,6,2
57,0,183,101,0,1,8.1,42,2,6,6,2
39,1,280,98,0,1,7.6,32,2,6,6,2
21,1,476,119,0,1,6.6,12,2,7,6,2
18,0,429,107,0,1,6.9,17,2,7,6,2
20,0,502,126,1,1,6.5,10,2,7,6,2
33,1,393,255,2,2,7.0,21,4,8,5,2
21,1,445,289,2,3,6.8,16,4,9,4,2
22,0,458,298,2,3,6.7,14,4,9,4,2
40,1,229,137,1,2,7.9,37,2,6,6,2
29,1,362,217,1,3,7.2,24,3,7,6,2
38,0,255,153,1,2,7.7,34,2,6,6,2
24,0,506,202,1,2,6.5,9,3,8,5,2
20,1,519,208,1,2,6.4,8,3,8,5,2
27,0,342,171,1,2,7.3,26,3,7,6,2
34,1,355,178,1,2,7.2,24,3,7,6,2
19,1,499,274,1,2,6.5,10,3,8,5,2
31,0,392,216,1,2,7.0,21,3,8,5,2
20,0,444,244,1,2,6.8,16,3,8,5,2
21,0,457,251,1,2,6.7,14,3,8,5,2
28,1,335,117,0,1,7.3,26,2,6,6,2
23,1,468,164,1,1,6.7,13,3,8,5,2
19,0,492,123,1,1,6.5,11,2,7,6,2
49,0,205,51,0,0,8.0,40,1,5,7,1
20,0,448,291,2,3,6.8,15,4,9,4,2
28,1,365,219,1,3,7.2,24,3,7,6,2
44,1,258,155,1,2,7.7,34,2,6,6,2
16,0,381,152,1,1,7.1,22,2,7,6,2
22,0,454,182,1,2,6.7,15,3,8,5,2
25,1,478,239,1,3,6.6,12,3,8,5,2
29,0,371,186,1,2,7.1,23,3,7,6,2
25,0,515,283,1,3,6.4,8,3,8,5,2
23,1,447,246,1,2,6.8,15,3,8,5,2
23,1,460,253,1,2,6.7,14,3,8,5,2
19,0,471,165,1,1,6.6,13,3,8,5,2
57,0,184,64,0,1,8.1,42,1,5,7,1
37,1,268,67,0,1,7.7,33,1,6,7,2
60,0,140,35,0,0,8.3,46,1,5,7,1
18,1,393,98,0,1,7.0,21,2,6,6,2
38,0,224,146,1,1,7.9,38,2,6,6,2
62,0,177,115,1,1,8.1,42,2,6,6,2
25,0,490,318,2,3,6.6,11,4,9,4,2
13,1,441,265,1,4,6.8,16,3,8,5,2
24,0,514,308,1,4,6.4,9,3,8,5,2
23,1,446,268,1,4,6.8,15,3,8,5,2
39,1,217,87,1,1,7.9,38,2,6,6,2
39,1,230,92,1,1,7.8,37,2,6,6,2
25,1,483,193,1,2,6.6,12,3,8,5,2
24,1,494,247,1,3,6.5,11,3,8,5,2
43,0,267,134,1,2,7.7,33,2,6,6,2
64,0,220,110,0,1,7.9,38,2,6,6,2
29,0,332,166,1,2,7.3,27,3,7,6,2
42,0,225,112,0,1,7.9,38,2,6,6,2
59,1,150,82,0,1,8.2,45,1,5,7,1
44,1,247,86,0,1,7.8,35,1,5,7,0
37,1,203,51,0,0,8.0,40,1,5,7,1
23,0,480,312,2,3,6.6,12,4,9,4,2
26,1,373,242,2,2,7.1,23,4,8,5,2
33,1,386,251,2,2,7.1,21,4,8,5,2
34,0,397,238,1,3,7.0,20,3,8,5,2
42,0,209,125,1,2,8.0,39,2,6,6,2
42,1,222,133,1,2,7.9,38,2,6,6,2
34,1,355,213,1,3,7.2,24,3,7,6,2
35,0,353,141,1,1,7.2,25,2,7,6,2
21,0,486,194,1,2,6.6,11,3,8,5,2
26,1,390,195,1,3,7.0,21,3,8,5,2
44,0,202,101,0,1,8.0,40,2,6,6,2
24,0,455,228,1,3,6.7,14,3,8,5,2
33,0,348,174,1,2,7.3,25,3,7,6,2
17,0,406,223,1,2,7.0,19,3,8,5,2
27,0,383,134,1,1,7.1,22,2,7,6,2
20,1,516,181,1,2,6.4,8,3,8,5,2
41,1,208,73,0,1,8.0,39,1,5,7,1
68,0,161,56,0,0,8.2,44,1,5,7,1
37,1,219,55,0,0,7.9,38,1,5,7,1
27,0,352,88,0,1,7.2,25,1,6,7,2
41,0,256,166,1,1,7.7,34,3,7,5,2
22,0,452,271,1,4,6.7,15,3,8,5,2
41,0,225,135,1,2,7.9,38,2,6,6,2
22,2,489,196,1,2,6.6,11,3,8,5,2
38,1,262,105,1,1,7.7,34,2,6,6,2
24,0,445,222,1,3,6.8,16,3,8,5,2
16,1,398,199,1,3,7.0,20,3,8,5,2
16,1,422,232,1,2,6.9,18,3,8,5,2
32,0,375,206,1,2,7.1,22,3,7,6,2
21,1,519,182,1,2,6.4,8,3,8,5,2
20,0,451,158,1,1,6.7,15,2,7,6,2
17,0,404,141,1,1,7.0,20,2,7,6,2
29,1,355,89,0,1,7.2,24,1,6,7,2
19,1,488,122,1,1,6.6,11,2,7,6,2
21,0,512,333,2,3,6.4,9,4,9,4,2
35,0,324,211,1,2,7.4,28,3,7,6,2
24,0,468,281,1,4,6.7,13,3,8,5,2
45,0,241,145,1,2,7.8,36,2,6,6,2
23,0,494,296,1,4,6.5,11,3,8,5,2
20,1,505,202,1,2,6.5,10,3,8,5,2
14,0,458,183,1,2,6.7,14,3,8,5,2
63,1,150,60,0,1,8.2,45,1,5,7,1
24,1,461,230,1,3,6.7,14,3,8,5,2
22,0,474,237,1,3,6.6,13,3,8,5,2
19,1,498,274,1,2,6.5,10,3,8,5,2
31,1,391,215,1,2,7.0,21,3,8,5,2
22,0,454,159,1,1,6.7,15,2,7,6,2
14,1,431,108,0,1,6.8,17,2,7,6,2
33,0,327,213,1,2,7.4,27,3,7,6,2
23,1,460,299,2,3,6.7,14,4,9,4,2
28,0,353,229,2,2,7.2,25,3,8,5,2
25,0,484,290,1,4,6.6,12,3,8,5,2
30,0,320,128,1,1,7.4,28,2,7,6,2
24,0,453,181,1,2,6.7,15,3,8,5,2
19,1,477,238,1,3,6.6,12,3,8,5,2
29,1,370,185,1,2,7.2,23,3,7,6,2
23,1,503,252,1,3,6.5,10,3,8,5,2
34,0,394,217,1,2,7.0,21,3,8,5,2
25,1,470,164,1,1,6.6,13,3,8,5,2
50,0,183,64,0,1,8.1,42,1,5,7,1
19,1,496,174,1,2,6.5,10,3,8,5,2
22,1,507,127,1,1,6.5,9,2,7,6,2
62,1,220,55,0,0,7.9,38,1,5,7,1
52,0,163,106,1,1,8.2,44,2,6,6,2
24,0,476,309,2,3,6.6,12,4,9,4,2
55,1,189,123,1,1,8.1,41,2,6,6,2
41,0,262,170,1,2,7.7,34,3,7,6,2
69,0,215,140,1,1,7.9,38,2,6,6,2
34,0,380,228,1,3,7.1,22,3,7,6,2
19,1,513,308,1,4,6.4,9,3,8,5,2
32,0,336,134,1,1,7.3,26,2,7,6,2
45,0,229,92,1,1,7.9,37,2,6,6,2
13,1,422,169,1,2,6.9,18,3,8,5,2
48,1,193,96,0,1,8.0,41,2,6,6,2
23,1,506,253,1,3,6.5,9,3,8,5,2
16,0,389,214,1,2,7.1,21,3,8,5,2
21,1,486,170,1,2,6.6,11,3,8,5,2
16,0,439,154,1,1,6.8,16,2,7,6,2
35,1,392,137,1,1,7.0,21,2,7,6,2
24,0,442,110,0,1,6.8,16,2,7,6,2
35,0,335,84,0,1,7.3,26,1,6,7,2
20,0,468,117,0,1,6.7,13,2,7,6,2
26,1,361,90,0,1,7.2,24,2,6,6,2
35,0,374,94,0,1,7.1,23,2,6,6,2
65,0,179,116,1,1,8.1,42,2,6,6,2
16,0,432,281,2,2,6.8,17,4,9,4,2
14,1,445,289,2,3,6.8,16,4,9,4,2
41,1,276,166,1,2,7.6,32,3,7,6,2
20,0,448,269,1,4,6.8,15,3,8,5,2
42,0,221,133,1,2,7.9,38,2,6,6,2
37,0,234,140,1,2,7.8,37,2,6,6,2
20,0,472,189,1,2,6.6,13,3,8,5,2
31,0,365,146,1,1,7.2,24,2,7,6,2
50,0,198,79,1,1,8.0,40,2,6,6,2
45,0,271,108,1,1,7.6,33,2,6,6,2
32,1,389,194,1,3,7.1,21,3,8,5,2
19,1,465,256,1,2,6.7,14,3,8,5,2
23,0,502,176,1,2,6.5,10,3,8,5,2
21,0,515,180,1,2,6.4,8,3,8,5,2
21,1,447,156,1,1,6.8,15,2,7,6,2
22,1,458,114,0,1,6.7,14,2,7,6,2
28,1,351,88,0,1,7.2,25,1,6,7,2
30,1,375,244,2,2,7.1,22,4,8,5,2
50,0,208,135,1,1,8.0,39,2,6,6,2
31,0,320,208,1,2,7.4,28,3,7,6,2
18,0,393,255,2,2,7.0,21,4,8,5,2
19,1,451,271,1,4,6.7,15,3,8,5,2
17,0,404,242,1,3,7.0,20,3,8,5,2
19,0,477,286,1,4,6.6,12,3,8,5,2
17,0,430,258,1,3,6.8,17,3,8,5,2
37,1,248,99,1,1,7.8,35,2,6,6,2
38,0,261,104,1,1,7.7,34,2,6,6,2
23,0,444,222,1,3,6.8,16,3,8,5,2
34,1,337,168,1,2,7.3,26,3,7,6,2
44,1,241,133,1,1,7.8,36,2,6,6,2
25,1,494,272,1,2,6.5,11,3,8,5,2
27,0,387,213,1,2,7.1,21,3,8,5,2
21,1,518,181,1,2,6.4,8,3,8,5,2
21,1,450,158,1,1,6.8,15,2,7,6,2
23,1,474,118,0,1,6.6,13,2,7,6,2
20,1,487,122,1,1,6.6,11,2,7,6,2
37,1,260,65,0,1,7.7,34,1,5,7,0
67,1,213,53,0,0,7.9,39,1,5,7,1
18,2,451,293,2,3,6.7,15,4,9,4,2
21,1,443,288,2,3,6.8,16,4,9,4,2
33,0,347,208,1,3,7.3,25,3,7,6,2
15,0,420,252,1,3,6.9,18,3,8,5,2
34,1,373,224,1,3,7.1,23,3,7,6,2
29,1,384,154,1,1,7.1,22,2,7,6,2
22,0,460,230,1,3,6.7,14,3,8,5,2
34,1,353,176,1,2,7.2,25,3,7,6,2
50,1,186,93,0,1,8.1,41,2,6,6,2
55,1,197,108,0,1,8.0,40,2,6,6,2
20,1,510,280,1,2,6.4,9,3,8,5,2
34,0,333,117,0,1,7.3,27,2,6,6,2
24,1,466,163,1,1,6.7,13,3,8,5,2
25,0,479,168,1,1,6.6,12,3,8,5,2
15,1,430,108,0,1,6.8,17,2,7,6,2
42,1,206,134,1,1,8.0,39,2,6,6,2
29,0,339,220,1,2,7.3,26,3,7,6,2
16,0,412,268,2,2,6.9,19,4,9,4,2
22,0,483,290,1,4,6.6,12,3,8,5,2
22,1,496,298,1,4,6.5,10,3,8,5,2
40,1,269,161,1,2,7.7,33,2,6,6,2
46,1,141,85,0,1,8.3,46,1,5,7,1
61,1,220,88,1,1,7.9,38,2,6,6,2
22,1,476,238,1,3,6.6,12,3,8,5,2
15,1,453,249,1,2,6.7,15,3,8,5,2
19,0,469,164,1,1,6.7,13,3,8,5,2
23,0,482,169,1,2,6.6,12,3,8,5,2
37,1,255,89,0,1,7.7,34,1,5,7,0
25,2,506,126,1,1,6.5,9,2,7,6,2
44,1,279,70,0,1,7.6,32,1,6,7,2
34,1,331,83,0,1,7.3,27,1,6,7,2
23,0,462,300,2,3,6.7,14,4,9,4,2
29,1,355,231,2,2,7.2,24,3,8,5,2
32,0,379,227,1,3,7.1,22,3,7,6,2
15,0,452,271,1,4,6.7,15,3,8,5,2
25,0,455,182,1,2,6.7,14,3,8,5,2
20,0,468,187,1,2,6.7,13,3,8,5,2
29,0,372,186,1,2,7.1,23,3,7,6,2
33,0,385,192,1,3,7.1,22,3,7,6,2
28,1,398,199,1,3,7.0,20,3,8,5,2
22,1,448,246,1,2,6.8,15,3,8,5,2
19,1,461,254,1,2,6.7,14,3,8,5,2
57,0,185,65,0,1,8.1,42,1,5,7,1
17,1,438,153,1,1,6.8,16,2,7,6,2
20,1,511,179,1,2,6.4,9,3,8,5,2
25,0,443,155,1,1,6.8,16,2,7,6,2
20,1,456,160,1,1,6.7,14,2,7,6,2
17,0,409,143,1,1,7.0,19,2,7,6,2
28,1,321,80,0,1,7.4,28,1,6,7,2
21,1,478,311,2,3,6.6,12,4,9,4,2
52,0,191,124,1,1,8.0,41,2,6,6,2
44,1,264,172,1,2,7.7,34,3,7,6,2
60,0,215,129,1,2,7.9,38,2,6,6,2
27,0,327,196,1,3,7.4,27,3,7,6,2
37,1,231,92,1,1,7.8,37,2,6,6,2
20,1,484,194,1,2,6.6,12,3,8,5,2
37,1,268,134,1,2,7.7,33,2,6,6,2
37,1,200,100,0,1,8.0,40,2,6,6,2
36,1,213,106,0,1,7.9,39,2,6,6,2
25,0,464,255,1,2,6.7,14,3,8,5,2
31,1,357,196,1,2,7.2,24,3,7,6,2
23,1,490,270,1,2,6.6,11,3,8,5,2
29,1,381,133,1,1,7.1,22,2,7,6,2
18,1,454,159,1,1,6.7,15,2,7,6,2
24,0,446,156,1,1,6.8,15,2,7,6,2
44,1,219,77,0,1,7.9,38,1,5,7,1
21,0,472,165,1,1,6.6,13,3,8,5,2
22,0,485,170,1,2,6.6,12,3,8,5,2
18,0,397,99,0,1,7.0,20,2,7,6,2
16,1,434,282,2,3,6.8,17,4,9,4,2
34,0,330,198,1,3,7.4,27,3,7,6,2
24,1,463,278,1,4,6.7,14,3,8,5,2
35,1,356,214,1,3,7.2,24,3,7,6,2
62,1,187,75,0,1,8.1,41,1,5,7,1
23,1,500,200,1,2,6.5,10,3,8,5,2
43,1,273,109,1,1,7.6,33,2,6,6,2
20,1,443,222,1,3,6.8,16,3,8,5,2
22,1,456,228,1,3,6.7,14,3,8,5,2
53,0,180,99,0,1,8.1,42,2,6,6,2
25,0,517,181,1,2,6.4,8,3,8,5,2
27,0,353,88,0,1,7.2,25,1,6,7,2
31,1,366,92,0,1,7.2,23,2,6,6,2
19,0,499,125,1,1,6.5,10,2,7,6,2
23,1,512,128,1,1,6.4,9,2,7,6,2
29,1,390,254,2,2,7.0,21,4,8,5,2
30,2,346,208,1,3,7.3,25,3,7,6,2
19,1,479,287,1,4,6.6,12,3,8,5,2
33,0,383,153,1,1,7.1,22,2,7,6,2
19,1,459,230,1,3,6.7,14,3,8,5,2
22,0,472,236,1,3,6.6,13,3,8,5,2
17,1,436,240,1,2,6.8,16,3,8,5,2
19,0,452,158,1,1,6.7,15,2,7,6,2
28,1,345,121,1,1,7.3,26,2,7,6,2
31,0,369,92,0,1,7.2,23,2,6,6,2
21,1,445,289,2,3,6.8,16,4,9,4,2
60,0,158,103,1,1,8.2,44,2,6,6,2
13,0,411,267,2,2,6.9,19,4,9,4,2
15,0,422,253,1,3,6.9,18,3,8,5,2
20,1,495,297,1,4,6.5,10,3,8,5,2
32,0,399,160,1,1,7.0,20,2,7,6,2
19,0,451,180,1,2,6.7,15,3,8,5,2
27,1,355,178,1,2,7.2,24,3,7,6,2
47,0,188,94,0,1,8.1,41,2,6,6,2
31,0,381,190,1,3,7.1,22,3,7,6,2
24,0,514,257,1,3,6.4,9,3,8,5,2
31,1,392,216,1,2,7.0,21,3,8,5,2
24,0,444,244,1,2,6.8,16,3,8,5,2
20,1,457,251,1,2,6.7,14,3,8,5,2
66,1,168,59,0,1,8.2,43,1,5,7,1
28,1,361,126,1,1,7.2,24,2,7,6,2
21,0,505,126,1,1,6.5,10,2,7,6,2
24,1,518,130,1,1,6.4,8,2,7,6,2
68,1,161,105,1,1,8.2,44,2,6,6,2
36,0,234,152,1,1,7.8,37,2,6,6,2
32,1,378,227,1,3,7.1,22,3,7,6,2
33,1,391,235,1,3,7.0,21,3,8,5,2
36,1,203,122,1,2,8.0,40,2,6,6,2
19,1,454,182,1,2,6.7,15,3,8,5,2
38,1,227,91,1,1,7.9,37,2,6,6,2
38,0,240,96,1,1,7.8,36,2,6,6,2
26,1,373,149,1,1,7.1,23,2,7,6,2
24,1,506,202,1,2,6.5,9,3,8,5,2
25,0,519,208,1,2,6.4,8,3,8,5,2
41,1,251,126,1,2,7.7,35,2,6,6,2
48,0,204,102,0,1,8.0,40,2,6,6,2
14,0,457,228,1,3,6.7,14,3,8,5,2
28,1,327,180,1,2,7.4,27,3,7,6,2
21,1,460,253,1,2,6.7,14,3,8,5,2
32,0,364,127,1,1,7.2,24,2,7,6,2
19,0,497,174,1,2,6.5,10,3,8,5,2
45,1,270,94,0,1,7.6,33,2,6,6,2
25,1,440,110,0,1,6.8,16,2,7,6,2
23,1,453,113,0,1,6.7,15,2,7,6,2
25,0,477,310,2,3,6.6,12,4,9,4,2
37,1,274,164,1,2,7.6,33,3,7,6,2
34,0,326,196,1,3,7.4,27,3,7,6,2
17,0,410,164,1,1,7.0,19,3,8,5,2
25,0,483,193,1,2,6.6,12,3,8,5,2
21,0,496,198,1,2,6.5,10,3,8,5,2
25,1,509,204,1,2,6.5,9,3,8,5,2
35,1,321,128,1,1,7.4,28,2,7,6,2
27,0,387,194,1,3,7.1,21,3,8,5,2
16,1,403,222,1,2,7.0,20,3,8,5,2
40,0,236,130,1,1,7.8,36,2,6,6,2
26,0,369,203,1,2,7.2,23,3,7,6,2
25,2,500,175,1,2,6.5,10,3,8,5,2
21,1,456,114,0,1,6.7,14,2,7,6,2
22,1,469,117,0,1,6.7,13,2,7,6,2
27,1,373,242,2,2,7.1,23,4,8,5,2
21,1,449,269,1,4,6.8,15,3,8,5,2
31,1,342,205,1,3,7.3,26,3,7,6,2
42,0,246,98,1,1,7.8,35,2,6,6,2
22,0,499,200,1,2,6.5,10,3,8,5,2
35,1,392,157,1,1,7.0,21,2,7,6,2
30,0,322,161,1,2,7.4,28,2,7,6,2
41,1,215,108,0,1,7.9,38,2,6,6,2
65,1,179,98,0,1,8.1,42,2,6,6,2
16,1,432,238,1,2,6.8,17,3,8,5,2
65,1,205,113,0,1,8.0,40,2,6,6,2
19,0,516,181,1,2,6.4,8,3,8,5,2
19,0,448,157,1,1,6.8,15,2,7,6,2
23,1,461,161,1,1,6.7,14,2,7,6,2
20,1,472,118,0,1,6.6,13,2,7,6,2
22,0,485,121,1,1,6.6,12,2,7,6,2
17,0,438,110,0,1,6.8,16,2,7,6,2
32,1,391,98,0,1,7.0,21,2,6,6,2
35,1,389,253,2,2,7.1,21,4,8,5,2
24,1,441,287,2,3,6.8,16,4,9,4,2
18,1,405,243,1,3,7.0,20,3,8,5,2
44,0,238,143,1,2,7.8,36,2,6,6,2
28,1,382,153,1,1,7.1,22,2,7,6,2
14,0,398,199,1,3,7.0,20,3,8,5,2
23,1,471,236,1,3,6.6,13,3,8,5,2
26,0,364,182,1,2,7.2,24,3,7,6,2
21,1,497,248,1,3,6.5,10,3,8,5,2
33,0,390,195,1,3,7.0,21,3,8,5,2
20,0,442,221,1,3,6.8,16,3,8,5,2
33,0,375,206,1,2,7.1,22,3,7,6,2
26,1,388,213,1,2,7.1,21,3,8,5,2
22,0,440,242,1,2,6.8,16,3,8,5,2
27,1,333,183,1,2,7.3,27,3,7,6,2
17,0,391,137,1,1,7.0,21,2,7,6,2
26,0,344,120,0,1,7.3,26,2,6,6,2
22,0,488,122,1,1,6.6,11,2,7,6,2
39,1,261,65,0,1,7.7,34,1,5,7,0
26,1,394,98,0,1,7.0,21,2,6,6,2
25,0,446,112,0,1,6.8,15,2,7,6,2
21,1,444,289,2,3,6.8,16,4,9,4,2
43,0,217,141,1,1,7.9,38,2,6,6,2
16,1,421,253,1,3,6.9,18,3,8,5,2
33,1,374,224,1,3,7.1,23,3,7,6,2
44,1,267,160,1,2,7.7,33,2,6,6,2
27,0,398,159,1,1,7.0,20,2,7,6,2
24,1,474,237,1,3,6.6,13,3,8,5,2
24,1,487,244,1,3,6.6,11,3,8,5,2
32,1,380,190,1,3,7.1,22,3,7,6,2
25,1,511,281,1,2,6.4,9,3,8,5,2
33,0,347,121,1,1,7.3,25,2,7,6,2
41,0,240,84,0,1,7.8,36,1,5,7,0
24,1,493,173,1,2,6.5,11,3,8,5,2
28,0,386,135,1,1,7.1,21,2,7,6,2
24,0,504,126,1,1,6.5,10,2,7,6,2
32,1,397,99,0,1,7.0,20,2,7,6,2
38,0,209,52,0,0,8.0,39,1,5,7,1
20,1,460,299,2,3,6.7,14,4,9,4,2
50,1,173,112,1,1,8.1,43,2,6,6,2
30,0,366,238,2,2,7.2,23,4,8,5,2
20,0,497,298,1,4,6.5,10,3,8,5,2
20,0,453,181,1,2,6.7,15,3,8,5,2
25,1,466,186,1,2,6.7,13,3,8,5,2
43,0,250,125,1,2,7.8,35,2,6,6,2
28,0,383,192,1,3,7.1,22,3,7,6,2
15,0,386,212,1,2,7.1,21,3,8,5,2
32,0,339,186,1,2,7.3,26,3,7,6,2
50,0,183,64,0,1,8.1,42,1,5,7,1
21,0,520,130,1,1,6.4,8,2,7,6,2
27,1,332,83,0,1,7.3,27,1,6,7,2
22,1,465,116,0,1,6.7,14,2,7,6,2
22,1,478,120,0,1,6.6,12,2,7,6,2
33,0,371,93,0,1,7.1,23,2,6,6,2
23,0,476,309,2,3,6.6,12,4,9,4,2
19,0,489,318,2,3,6.6,11,4,9,4,2
22,1,513,308,1,4,6.4,9,3,8,5,2
38,1,205,123,1,2,8.0,40,2,6,6,2
31,0,349,140,1,1,7.3,25,2,7,6,2
29,0,362,145,1,1,7.2,24,2,7,6,2
19,0,506,253,1,3,6.5,9,3,8,5,2
35,1,399,200,1,3,7.0,20,3,8,5,2
41,0,222,122,1,1,7.9,38,2,6,6,2
24,0,475,261,1,2,6.6,12,3,8,5,2
28,0,368,202,1,2,7.2,23,3,7,6,2
19,1,499,175,1,2,6.5,10,3,8,5,2
17,0,452,158,1,1,6.7,15,2,7,6,2
56,0,155,39,0,0,8.2,44,1,5,7,1
22,1,468,117,0,1,6.7,13,2,7,6,2
49,0,181,45,0,0,8.1,42,1,5,7,1
35,1,374,94,0,1,7.1,23,2,6,6,2
38,0,252,164,1,1,7.7,35,3,7,5,2
25,1,505,328,2,3,6.5,10,4,9,4,2
61,1,148,89,0,1,8.3,45,1,5,7,1
34,1,341,205,1,3,7.3,26,3,7,6,2
30,1,354,212,1,3,7.2,25,3,7,6,2
19,1,487,292,1,4,6.6,11,3,8,5,2
63,0,200,120,0,2,8.0,40,2,6,6,2
39,0,273,164,1,2,7.6,33,3,7,6,2
19,1,485,194,1,2,6.6,12,3,8,5,2
22,2,498,199,1,2,6.5,10,3,8,5,2
23,1,511,204,1,2,6.4,9,3,8,5,2
22,1,443,177,1,2,6.8,16,3,8,5,2
26,1,321,160,1,2,7.4,28,2,7,6,2
38,1,238,131,1,1,7.8,36,2,6,6,2
31,0,371,204,1,2,7.1,23,3,7,6,2
45,1,264,145,1,1,7.7,34,2,6,6,2
21,1,517,284,1,3,6.4,8,3,8,5,2
16,1,455,159,1,1,6.7,14,2,7,6,2
24,0,471,118,0,1,6.6,13,2,7,6,2
19,0,484,121,1,1,6.6,12,2,7,6,2
35,1,377,94,0,1,7.1,22,2,6,6,2
21,2,510,128,1,1,6.4,9,2,7,6,2
17,1,448,291,2,3,6.8,15,4,9,4,2
29,1,320,208,1,2,7.4,28,3,7,6,2
65,1,164,98,0,1,8.2,44,2,6,6,2
24,0,477,286,1,4,6.6,12,3,8,5,2
14,0,430,258,1,3,6.8,17,3,8,5,2
20,0,503,302,1,4,6.5,10,3,8,5,2
26,0,381,152,1,1,7.1,22,2,7,6,2
14,1,454,182,1,2,6.7,15,3,8,5,2
13,0,386,154,1,1,7.1,21,2,7,6,2
27,1,339,136,1,1,7.3,26,2,7,6,2
38,1,217,108,0,1,7.9,38,2,6,6,2
35,0,350,175,1,2,7.2,25,3,7,6,2
32,2,363,182,1,2,7.2,24,3,7,6,2
19,1,494,272,1,2,6.5,11,3,8,5,2
15,0,447,246,1,2,6.8,15,3,8,5,2
15,0,460,253,1,2,6.7,14,3,8,5,2
36,0,210,74,0,1,8.0,39,1,5,7,1
36,1,223,78,0,1,7.9,38,1,5,7,1
51,0,187,47,0,0,8.1,41,1,5,7,1
46,2,143,93,1,1,8.3,46,2,6,6,2
30,0,336,218,1,2,7.3,26,3,7,6,2
14,1,420,252,1,3,6.9,18,3,8,5,2
25,0,517,207,1,2,6.4,8,3,8,5,2
33,1,329,132,1,1,7.4,27,2,7,6,2
57,0,162,65,0,1,8.2,44,1,5,7,1
68,1,173,86,0,1,8.1,43,1,5,7,1
22,0,486,243,1,3,6.6,11,3,8,5,2
52,1,210,116,0,1,8.0,39,2,6,6,2
61,0,142,78,0,1,8.3,46,1,5,7,1
13,0,395,217,1,2,7.0,20,3,8,5,2
18,1,408,224,1,2,7.0,19,3,8,5,2
24,1,481,265,1,2,6.6,12,3,8,5,2
35,1,346,121,1,1,7.3,25,2,7,6,2
34,0,359,126,1,1,7.2,24,2,7,6,2
64,0,192,67,0,1,8.0,41,1,5,7,1
34,0,383,96,0,1,7.1,22,2,6,6,2
41,0,276,69,0,1,7.6,32,1,6,7,2
20,1,448,112,0,1,6.8,15,2,7,6,2
25,1,461,115,0,1,6.7,14,2,7,6,2
25,1,459,298,2,3,6.7,14,4,9,4,2
45,0,256,154,1,2,7.7,34,2,6,6,2
22,1,509,305,1,4,6.5,9,3,8,5,2
23,0,441,265,1,4,6.8,16,3,8,5,2
24,0,454,272,1,4,6.7,15,3,8,5,2
20,1,452,181,1,2,6.7,15,3,8,5,2
24,1,465,186,1,2,6.7,14,3,8,5,2
31,1,358,143,1,1,7.2,24,2,7,6,2
18,1,431,172,1,2,6.8,17,3,8,5,2
24,1,489,244,1,3,6.6,11,3,8,5,2
40,1,262,131,1,2,7.7,34,2,6,6,2
37,0,205,113,0,1,8.0,40,2,6,6,2
21,2,458,252,1,2,6.7,14,3,8,5,2
19,0,471,259,1,2,6.6,13,3,8,5,2
18,0,422,148,1,1,6.9,18,2,7,6,2
27,1,375,131,1,1,7.1,22,2,7,6,2
23,0,508,178,1,2,6.5,9,3,8,5,2
20,0,519,130,1,1,6.4,8,2,7,6,2
31,1,355,231,2,2,7.2,24,3,8,5,2
58,1,188,122,1,1,8.1,41,2,6,6,2
23,0,512,307,1,4,6.4,9,3,8,5,2
23,0,444,266,1,4,6.8,16,3,8,5,2
36,1,228,91,1,1,7.9,37,2,6,6,2
20,1,505,252,1,3,6.5,10,3,8,5,2
31,0,398,199,1,3,7.0,20,3,8,5,2
20,0,461,254,1,2,6.7,14,3,8,5,2
22,1,498,174,1,2,6.5,10,3,8,5,2
31,1,334,84,0,1,7.3,27,1,6,7,2
21,1,491,319,2,3,6.5,11,4,9,4,2
30,1,384,250,2,2,7.1,22,4,8,5,2
19,0,517,336,2,3,6.4,8,4,9,4,2
22,1,449,292,2,3,6.8,15,4,9,4,2
28,1,342,222,1,2,7.3,26,3,7,6,2
24,1,447,268,1,4,6.8,15,3,8,5,2
25,1,460,276,1,4,6.7,14,3,8,5,2
35,2,364,146,1,1,7.2,24,2,7,6,2
16,0,437,175,1,2,6.8,16,3,8,5,2
22,1,510,204,1,2,6.4,9,3,8,5,2
33,1,322,129,1,1,7.4,28,2,7,6,2
19,1,455,182,1,2,6.7,14,3,8,5,2
22,0,440,220,1,3,6.8,16,3,8,5,2
19,0,453,226,1,3,6.7,15,3,8,5,2
20,1,477,262,1,2,6.6,12,3,8,5,2
37,1,250,138,1,1,7.8,35,2,6,6,2
23,0,514,180,1,2,6.4,9,3,8,5,2
28,1,326,114,0,1,7.4,27,2,6,6,2
21,0,470,118,0,1,6.6,13,2,7,6,2
21,0,483,121,1,1,6.6,12,2,7,6,2
37,1,267,174,1,2,7.7,33,3,7,6,2
22,1,463,278,1,4,6.7,14,3,8,5,2
34,0,356,214,1,3,7.2,24,3,7,6,2
25,0,489,293,1,4,6.6,11,3,8,5,2
